ID,Planting_Date,Harvest_Date,Sowing_Seeds_Number,Seeds_Per_Site,Plant_Density_20_days,Chemical_Treat_Disease,Chemical_Treat_Weeds,Chemical_Treat_Pests,Total_N,Total_P,Total_K,Number_Chemical_Ferti,pH,pH2,Efective_Depth,TM_Avg_VEG,TA_Avg_VEG,DR_Avg_VEG,SR_Accu_VEG,P_10_Freq_VEG,TA_Avg_CF,SR_Accu_CF,P_Accu_CF,RH_Avg_CF,SR_Accu_MAT,P_10_Freq_MAT,RH_Avg_MAT,Numero_de_tecnicos,Sowing_Method,Seeds_Treatment,Cultivar,Former_Crop,Field_Drainage,Harvest_Method,Cultivar_Type,Soil_Structure,Runoff,Soil_Texture,Organic_Matter_Content,Departemento,Yield
4663,5/12/2016,9/28/2016,54545.45455,3,60000,0,1,2,0.069,0,0,2,6,7.2,60,24.1925,28.6334267,8.881853402,15123.25457,0.275,28.46804976,23832.89625,220.9,78.59769541,13090.77437,0.205882353,80.17659491,1,Manual,NO,Otro,Maiz,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,4.82
4665,5/9/2016,9/24/2016,53030.30303,1,60000,0,2,2,0.106,0,0.03,2,6,7.2,65,24.1825,28.6159267,8.866853402,15241.3287,0.275,28.54590045,23601.26368,214.1,78.4771731,17078.79262,0.181818182,80.03730179,1,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,OGM,GRANULAR,LENTO,Ar,MEDIA,Cordoba,6.332
4668,5/8/2016,9/26/2016,59090.90909,1,70000,0,0,2,0.0805,0,0,2,6,7.2,37,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,15767.31241,0.175,80.05194394,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,LENTO,FAr,BAJA,Cordoba,7
4669,5/23/2016,10/10/2016,56060.60606,1,60000,0,0,2,0.132,0,0.02,3,6,7.2,60,24.1325,28.5846767,8.904353402,15154.32495,0.275,28.38020324,23775.15116,239,78.67060047,14618.28597,0.157894737,80.10561152,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,7.2
4670,5/11/2016,9/22/2016,63636.36364,1,70000,0,1,1,0.1205,0,0.02,3,5.5,6.6,60,24.1775,28.6446767,8.934353402,15207.064,0.275,28.50436542,23722.31975,214.1,78.5136013,15465.92848,0.175,80.1035026,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,6.75
4671,5/21/2016,10/4/2016,63636.36364,3,75000,0,2,1,0.092,0,0.03,2,5.5,6.6,60,24.5225,28.79810511,8.551210214,15082.02682,0.25,28.55871821,22662.63155,221.8,78.79657692,17839.00692,0.159090909,79.44531345,1,Manual,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,8.2
4672,5/14/2016,9/30/2016,72727.27273,1,76000,0,1,2,0.092,0,0.03,2,6,7.2,60,24.1775,28.6446767,8.934353402,15207.064,0.275,28.50436542,23722.31975,214.1,78.5136013,16288.58598,0.19047619,80.06525363,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,8.3
4673,5/7/2016,9/23/2016,54545.45455,1,62500,0,1,2,0.092,0,0,2,5.5,6.6,70,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,13758.73024,0.147058824,79.52115844,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,6.2
4674,5/9/2016,9/21/2016,51515.15152,3,70000,0,1,2,0.092,0,0,2,6,7.2,28,23.8996713,28.448098,9.096853402,15308.90386,0.2,28.32424402,23880.28571,271.1,78.58282457,14484.52787,0.210526316,80.24333442,1,Manual,NO,Otro,Maiz,NO,Manual,Hibrido,MASIVA,LENTO,FAr,BAJA,Cordoba,6
4675,5/9/2016,9/21/2016,53030.30303,1,70000,0,1,2,0.092,0,0,2,6,7.2,60,24.4725,28.8734267,8.801853402,15320.62838,0.25,28.51793883,22778.46092,239,78.98394956,14763.16177,0.166666667,79.2424564,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,7.66
2952,5/19/2015,10/9/2015,53030.30303,1,60000,0,1,2,0.069,0,0.06,2,5.5,6.6,28,24.4725,28.8734267,8.801853402,15320.62838,0.25,28.51793883,22778.46092,239,78.98394956,17571.94948,0.181818182,79.71821559,1,Mecanizado,NO,DK7088,Maiz,SI,Mecanizada,OGM,MASIVA,NINGUNO,FAr,MEDIA,Cordoba,7.99
2737,5/6/2015,9/11/2015,54545.45455,1,60000,0,2,4,0.092,0,0.03,2,5.5,6.6,22,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,15944.06911,0.153846154,79.20737846,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Manual,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,7.7
2837,5/8/2015,10/1/2015,48484.84848,2,60000,0,1,2,0.069,0,0,2,5.5,6.6,60,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,16557.82182,0.146341463,79.41525799,1,Manual,NO,Otro,Maiz,SI,Manual,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,6.8
2915,5/18/2015,10/7/2015,57575.75758,1,60000,0,2,1,0.115,0,0,2,6,7.2,33,24.4725,28.8734267,8.801853402,15320.62838,0.25,28.51793883,22778.46092,239,78.98394956,17571.94948,0.181818182,79.71821559,1,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,OGM,ATERRONADA,LENTO,Ar,BAJA,Cordoba,7.6
2899,4/20/2015,9/15/2015,51515.15152,2,65000,0,1,2,0.0805,0,0,2,6,7.2,60,24.4725,28.8734267,8.801853402,15320.62838,0.25,28.51793883,22778.46092,239,78.98394956,17256.70639,0.162790698,79.61985925,1,Manual,NO,Otro,Algodon,SI,Manual,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,5.7
2909,5/18/2015,10/16/2015,57575.75758,1,60000,0,2,2,0.092,0,0.03,2,6,7.2,60,24.1875,28.6571767,8.939353402,15355.27158,0.275,28.54036526,23476.86292,214.1,78.52183436,16061.72351,0.170731707,79.98719864,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,7.9
2914,4/23/2015,9/22/2015,56060.60606,1,70000,0,0,3,0.109,0,0.02,3,5.5,6.6,20,24.4525,28.8809267,8.856853402,15301.82411,0.275,28.53094968,23027.94772,237.7,78.81800081,16683.85319,0.19047619,79.83872651,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,7.88
2926,4/24/2015,9/17/2015,56060.60606,1,63000,0,1,1,0.092,0,0,2,6,7.2,60,24.4525,28.8809267,8.856853402,15301.82411,0.275,28.53094968,23027.94772,237.7,78.81800081,16683.85319,0.19047619,79.83872651,1,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,OGM,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,7.9
2936,4/23/2015,9/10/2015,51515.15152,1,60000,0,2,1,0.069,0,0.03,2,6,7.2,60,24.1925,28.6334267,8.881853402,15123.25457,0.275,28.46804976,23832.89625,220.9,78.59769541,18427.7493,0.229166667,80.11210476,1,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,7.5
2941,5/8/2015,9/28/2015,50000,1,70000,0,1,3,0.092,0,0,2,6,7.2,60,24.4525,28.8809267,8.856853402,15301.82411,0.275,28.53094968,23027.94772,237.7,78.81800081,15333.53286,0.157894737,79.53555805,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,7.55
2835,5/1/2015,9/14/2015,59090.90909,1,63000,0,1,2,0.069,0,0.03,2,6,7.2,60,24.3625,28.7809267,8.836853402,15270.45204,0.25,28.48845972,23140.45692,246.5,78.79402933,16614.58589,0.166666667,79.99542676,1,Mecanizado,NO,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,Hibrido,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,7.9
3282,9/21/2015,2/8/2016,60606.06061,1,63000,0,2,1,0.0805,0,0.03,2,5.5,6.6,28,24.5375,28.85013476,8.625269522,15197.95813,0.25,28.53383681,22550.01236,216.1,79.0383629,17653.1805,0.162790698,79.20075319,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,Hibrido,MASIVA,LENTO,Ar,BAJA,Cordoba,7
3285,10/3/2015,2/15/2016,56060.60606,1,60000,0,1,1,0.109,0,0.02,3,6,7.2,60,24.1925,28.6334267,8.881853402,15123.25457,0.275,28.46804976,23832.89625,220.9,78.59769541,18427.7493,0.229166667,80.11210476,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,8
3286,10/4/2015,2/16/2016,56060.60606,1,68000,0,1,1,0.1205,0,0.02,3,6,7.2,60,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,19692.64363,0.2,79.9314144,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FA,MEDIA,Cordoba,8
3287,10/4/2015,2/16/2016,57575.75758,1,63000,0,2,3,0.0805,0,0.03,2,5.5,6.6,28,24.5325,28.9219472,8.778894401,15221.05988,0.225,28.51565692,22515.62273,243.1,79.10161833,14968.58043,0.194444444,79.02979078,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,OGM,MASIVA,LENTO,Ar,MEDIA,Cordoba,7.35
3290,10/3/2015,2/19/2016,56060.60606,1,66000,0,1,2,0.092,0,0,2,6,7.2,60,24.1775,28.6446767,8.934353402,15207.064,0.275,28.50436542,23722.31975,214.1,78.5136013,16288.58598,0.19047619,80.06525363,1,Mecanizado,NO,Sinko (Syngenta),Maiz,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,7.1
3291,10/3/2015,2/17/2016,50000,1,70000,0,1,2,0.061,0.015,0.045,2,6,7.2,60,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,19692.64363,0.2,79.9314144,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,F,MEDIA,Cordoba,7.5
3306,9/20/2015,2/8/2016,57575.75758,1,62000,0,2,2,0.092,0,0,2,6,7.2,60,24.4675,28.77435786,8.613715726,15128.72763,0.25,28.57593047,22776.29838,239.9,78.76491249,15929.81978,0.153846154,79.31878411,1,Mecanizado,NO,DK7088,Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,8
3307,9/20/2015,2/9/2016,54545.45455,1,68000,0,1,2,0.061,0.015,0.045,2,5.5,6.6,60,24.1925,28.6334267,8.881853402,15123.25457,0.275,28.46804976,23832.89625,220.9,78.59769541,17759.32297,0.239130435,80.03343325,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,SUELTA O POLVOSA,LENTO,F,MEDIA,Cordoba,7.5
3308,9/25/2015,2/10/2016,53030.30303,1,60000,0,2,2,0.092,0,0.03,3,6,7.2,60,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,16928.55047,0.142857143,79.47006607,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,6.05
3309,9/26/2015,2/12/2016,51515.15152,1,65000,0,2,1,0.092,0,0,2,6,7.2,70,24.5375,28.85013476,8.625269522,15197.95813,0.25,28.53383681,22550.01236,216.1,79.0383629,14946.07632,0.194444444,79.04969325,1,Mecanizado,NO,Otro,Algodon,NO,Mecanizada,OGM,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,7
3310,9/26/2015,2/14/2016,54545.45455,1,61000,0,2,2,0.115,0,0,3,6.5,7.8,60,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,16928.55047,0.142857143,79.47006607,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,6.2
3325,9/25/2015,2/16/2016,54545.45455,1,65000,0,1,2,0.092,0,0.03,2,5.5,6.6,32,24.55,28.9119472,8.723894401,15147.76289,0.2,28.54071132,22528.93901,247.9,79.04195691,13908.2216,0.212121212,78.89672858,1,Mecanizado,NO,PIONEER 30F35 HRR,Algodon,NO,Mecanizada,OGM,ATERRONADA,LENTO,Ar,BAJA,Cordoba,7.2
839,4/30/2013,9/5/2013,57575.75758,1,62000,0,1,2,0.092,0,0.03,3,5,6,20,24.4725,28.8734267,8.801853402,15320.62838,0.25,28.51793883,22778.46092,239,78.98394956,14393.85435,0.171428571,79.15815806,1,Mecanizado,NO,PIONEER 30F35,Algodon,NO,Mecanizada,Hibrido,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,6.25
785,5/26/2014,10/3/2014,50909.09091,1,58000,0,1,3,0.069,0,0,2,6,7.2,60,24.2325,28.6859267,8.906853402,15322.65155,0.25,28.52682179,23404.9477,245.1,78.58738264,19580.3304,0.22,79.98272141,1,Mecanizado,NO,Otro,Maiz,SI,Manual,Hibrido,ATERRONADA,NINGUNO,F,MEDIA,Cordoba,7.9
789,11/15/2013,3/31/2014,60606.06061,1,61000,0,1,2,0.090693248,0,0.03,3,6,7.2,60,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,15350.20067,0.179487179,80.04722447,1,Mecanizado,NO,DK7088,Maiz,NO,Mecanizada,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,6.52
3829,5/3/2016,9/12/2016,48484.84848,2,68750,0,2,2,0.115,0,0,2,5.5,6.6,60,24.5375,28.85013476,8.625269522,15197.95813,0.25,28.53383681,22550.01236,216.1,79.0383629,13461.2569,0.1875,78.87988154,1,Manual,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,6.5
4299,5/10/2016,9/19/2016,48484.84848,1,62500,0,2,1,0.092,0,0,2,6,7.2,32,24.4675,28.77435786,8.613715726,15128.72763,0.25,28.57593047,22776.29838,239.9,78.76491249,15929.81978,0.153846154,79.31878411,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,BAJA,Cordoba,6.2
4385,5/11/2016,9/20/2016,48484.84848,1,60500,0,2,2,0.092,0,0,2,6,7.2,60,24.4675,28.77435786,8.613715726,15128.72763,0.25,28.57593047,22776.29838,239.9,78.76491249,16329.00508,0.15,79.30121904,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,5.87
4429,5/6/2016,9/17/2016,57575.75758,1,58000,0,2,1,0.107,0.015,0.045,3,5.5,6.6,60,24.05731234,28.57735689,9.040089102,15045.21302,0.175,28.06990975,24106.37594,288.4,78.76082139,9692.44541,0.230769231,80.60564245,1,Mecanizado,NO,Cerato (Syngenta),Algodon,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,7.9
4430,5/14/2016,9/26/2016,53030.30303,1,60000,0,2,3,0.092,0,0.03,2,5.5,6.6,60,23.9757306,28.4579073,8.964353402,15084.91558,0.25,28.34459731,23913.34119,246.4,78.55430828,14979.05559,0.179487179,80.12931778,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,8
3123,9/15/2015,1/28/2016,53030.30303,1,60000,0,1,2,0.107,0.015,0.045,3,6,7.2,27,24.4675,28.78685786,8.638715726,15224.7496,0.25,28.55823505,22784.94984,235.5,78.88295035,15479.60758,0.157894737,79.27858906,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,Hibrido,MASIVA,LENTO,ArL,MEDIA,Cordoba,8
3232,10/2/2015,2/14/2016,53030.30303,1,61000,0,1,2,0.109,0,0.02,3,6,7.2,60,24.4675,28.78685786,8.638715726,15224.7496,0.25,28.55823505,22784.94984,235.5,78.88295035,16696.92485,0.146341463,79.25212373,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,7.5
3236,9/29/2015,2/11/2016,57575.75758,1,60000,0,3,1,0.092,0,0.03,2,6,7.2,60,24.4675,28.78685786,8.638715726,15224.7496,0.25,28.55823505,22784.94984,235.5,78.88295035,17308.80362,0.139534884,79.49537977,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,7.5
3251,10/2/2015,2/16/2016,59090.90909,1,66000,0,2,2,0.092,0,0,2,5.5,6.6,20,24.605,28.9494472,8.688894401,15050.73793,0.2,28.52874957,22467.56048,246.7,79.05559148,15187.45189,0.194444444,78.89043794,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,LENTO,ArL,MEDIA,Cordoba,8
3252,10/5/2015,2/19/2016,54545.45455,3,72000,0,1,3,0.061,0.015,0.015,3,5.5,6.6,22,24.02077635,28.47045305,8.899353402,15055.49964,0.275,28.35139144,23870.97315,252.6,78.56124041,15399.83325,0.175,80.12858226,1,Manual,NO,Otro,Maiz,SI,Manual,Hibrido,MASIVA,LENTO,Ar,MEDIA,Cordoba,8
3255,10/2/2015,2/23/2016,53030.30303,1,70000,0,3,2,0.069,0,0.03,2,6,7.2,19,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,16928.55047,0.142857143,79.47006607,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,7.9
3256,9/18/2015,1/30/2016,53030.30303,1,65000,0,1,2,0.069,0,0,2,6,7.2,65,24.4525,28.8809267,8.856853402,15301.82411,0.275,28.53094968,23027.94772,237.7,78.81800081,16034.5005,0.15,79.67142804,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,7
3257,9/21/2015,2/3/2016,57575.75758,1,69000,0,1,2,0.061,0.015,0.045,3,6,7.2,60,24.4525,28.8809267,8.856853402,15301.82411,0.275,28.53094968,23027.94772,237.7,78.81800081,16034.5005,0.15,79.67142804,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,6.7
3260,9/17/2015,2/5/2016,56060.60606,1,69500,0,1,1,0.092,0,0.03,3,5.5,6.6,15,24.4525,28.8809267,8.856853402,15301.82411,0.275,28.53094968,23027.94772,237.7,78.81800081,16034.5005,0.15,79.67142804,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,LENTO,Ar,MEDIA,Cordoba,6
3261,9/26/2015,2/15/2016,53030.30303,1,68000,0,1,2,0.08800872,0,0.03,2,6,7.2,23,24.4675,28.9084267,8.881853402,15416.87624,0.25,28.53580141,22871.44259,248.5,78.92337313,15184.77229,0.162162162,79.27842686,1,Mecanizado,NO,Otro,Algodon,NO,Mecanizada,Hibrido,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,6
3263,9/19/2015,2/9/2016,54545.45455,1,70000,0,1,2,0.115,0,0.03,3,6,7.2,28,24.4675,28.9084267,8.881853402,15416.87624,0.25,28.53580141,22871.44259,248.5,78.92337313,15184.77229,0.162162162,79.27842686,1,Mecanizado,NO,PIONEER 30F35 HRR,Algodon,SI,Mecanizada,OGM,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,6.1
3264,9/21/2015,2/11/2016,56060.60606,1,66700,0,2,1,0.069,0,0.06,3,6,7.2,20,24.4675,28.9084267,8.881853402,15416.87624,0.25,28.53580141,22871.44259,248.5,78.92337313,15184.77229,0.162162162,79.27842686,1,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,OGM,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,6.75
3266,9/19/2015,2/4/2016,59090.90909,1,66800,0,1,2,0.061,0.015,0.015,3,6,7.2,60,24.4675,28.9084267,8.881853402,15416.87624,0.25,28.53580141,22871.44259,248.5,78.92337313,15798.525,0.153846154,79.49332337,1,Mecanizado,NO,P4082 (Pioneer),Maiz,SI,Mecanizada,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,6.1
3281,9/19/2015,2/7/2016,54545.45455,1,65750,0,1,2,0.084,0.015,0.045,3,6,7.2,18,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,16501.59237,0.166666667,80.08828743,1,Mecanizado,NO,DK7088,Algodon,SI,Mecanizada,OGM,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,6.7
2617,5/19/2015,9/30/2015,54545.45455,1,65000,0,1,2,0.041,0.036,0.018,3,6,7.2,27,23.9757306,28.4579073,8.964353402,15084.91558,0.25,28.34459731,23913.34119,246.4,78.55430828,12991.1694,0.147058824,80.17062183,1,Manual,NO,DK 234 YGRR,Algodon,SI,Mecanizada,OGM,MASIVA,LENTO,Ar,MEDIA,Cordoba,6.8
3294,10/6/2015,2/25/2016,53030.30303,1,60000,0,1,3,0.069,0,0,2,6,7.2,65,23.9757306,28.4579073,8.964353402,15084.91558,0.25,28.34459731,23913.34119,246.4,78.55430828,11836.57025,0.161290323,80.41076736,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,7
3295,10/6/2015,2/25/2016,50000,3,63000,0,1,2,0.092,0,0.03,3,5.5,6.6,60,24.75,29.02482104,8.549642083,14874.73422,0.175,28.57362886,22423.28682,262.5,79.05510734,15688.92323,0.189189189,78.80619778,1,Manual,NO,P4082 (Pioneer),Maiz,SI,Manual,OGM,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,6.9
3022,9/25/2015,2/20/2016,56060.60606,1,58600,0,1,2,0.092,0,0,2,6,7.2,20,24.2325,28.6859267,8.906853402,15322.65155,0.25,28.52682179,23404.9477,245.1,78.58738264,9125.221796,0.181818182,79.32781266,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,NINGUNO,FAr,MEDIA,Cordoba,6.4
3170,10/4/2015,2/16/2016,50909.09091,1,60000,0,1,2,0.092,0,0.03,3,6,7.2,25,24.1325,28.5846767,8.904353402,15154.32495,0.275,28.38020324,23775.15116,239,78.67060047,15369.67193,0.175,80.08556227,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,NINGUNO,Ar,MEDIA,Cordoba,6.05
3187,9/15/2015,2/2/2016,53030.30303,1,61000,0,1,1,0.092,0,0.03,3,6,7.2,60,24.2925,28.7959267,9.006853402,15429.55358,0.25,28.47530777,23213.60652,245.1,78.7384277,16135.77057,0.170731707,80.14714192,1,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,Hibrido,ATERRONADA,LENTO,Ar,MEDIA,Cordoba,6.35
3210,10/20/2015,2/27/2016,54545.45455,1,60000,0,1,2,0.092,0,0,2,5.5,6.6,60,24.4675,28.9084267,8.881853402,15416.87624,0.25,28.53580141,22871.44259,248.5,78.92337313,16499.49264,0.146341463,79.62793969,1,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,6.55
3233,10/1/2015,2/10/2016,56363.63636,1,60000,0,2,2,0.069,0,0.03,2,5.5,6.6,60,24.4675,28.77435786,8.613715726,15128.72763,0.25,28.57593047,22776.29838,239.9,78.76491249,11737.72918,0.178571429,78.97977245,1,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,OGM,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,6.3
3234,10/3/2015,2/20/2016,57575.75758,1,60000,0,1,3,0.0805,0,0.03,2,6,7.2,22,24.1825,28.6159267,8.866853402,15241.3287,0.275,28.54590045,23601.26368,214.1,78.4771731,5473.239819,0.307692308,78.97831093,1,Mecanizado,NO,Otro,Algodon,NO,Mecanizada,OGM,MASIVA,LENTO,Ar,MEDIA,Cordoba,6.3
3235,10/1/2015,2/15/2016,53030.30303,1,62000,0,2,2,0.115,0,0.03,3,6,7.2,26,24.1825,28.6159267,8.866853402,15241.3287,0.275,28.54590045,23601.26368,214.1,78.4771731,16746.86671,0.186046512,80.01984856,1,Mecanizado,NO,Otro,Algodon,NO,Mecanizada,OGM,MASIVA,LENTO,Ar,MEDIA,Cordoba,6
3239,10/2/2015,2/10/2016,57575.75758,1,61000,0,2,2,0.092,0,0.03,2,6,7.2,60,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,16928.55047,0.142857143,79.47006607,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,OGM,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,6.5
3240,10/3/2015,2/12/2016,54545.45455,1,60000,0,2,1,0.092,0,0.03,3,6,7.2,60,23.605,28.185,9.16,16499.6405,0.225,27.83514975,23989.17935,172.6,83.0613587,14265.30019,0.081081081,83.22601349,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,ATERRONADA,LENTO,F,MEDIA,Cordoba,6.99
3241,9/27/2015,2/7/2016,55821.12456,1,59000,0,1,3,0.138,0,0.03,3,6.5,7.8,22,24.4675,28.86810786,8.801215726,15353.37098,0.25,28.53920379,22807.70402,238.7,78.96154613,16557.82182,0.146341463,79.41525799,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,OGM,MASIVA,LENTO,Ar,MEDIA,Cordoba,6.9
3242,9/29/2015,2/11/2016,53333.33333,1,61500,0,2,1,0.069,0,0.03,2,5.5,6.6,24,23.605,28.185,9.16,16499.6405,0.225,27.83514975,23989.17935,172.6,83.0613587,14265.30019,0.081081081,83.22601349,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,LENTO,Ar,MEDIA,Cordoba,6.38
3243,9/26/2015,2/12/2016,57267.60048,1,59800,0,1,2,0.069,0,0.03,2,6,7.2,19,23.605,28.185,9.16,16499.6405,0.225,27.83514975,23989.17935,172.6,83.0613587,14265.30019,0.081081081,83.22601349,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,Hibrido,MASIVA,NINGUNO,F,MEDIA,Cordoba,6.75
3247,10/4/2015,2/20/2016,57575.75758,1,60000,0,2,1,0.084,0.015,0.015,3,6,7.2,22,24.2325,28.6859267,8.906853402,15322.65155,0.25,28.52682179,23404.9477,245.1,78.58738264,14911.7818,0.184210526,80.09479915,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Mecanizada,OGM,MASIVA,LENTO,Ar,MEDIA,Cordoba,6.05
